,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
7173,F36589,466.0,E,1.0,2021-11-04 13:25:32.817,2021-11-04,2021-10-29 00:00:00,2022-01-03,,4137.0,0.0,0
7175,F36591,1757.0,E,2.0,2021-11-04 13:46:21.677,2021-11-04,2021-10-21 00:00:00,2021-11-04,,1968.0,0.0,0
7198,F36614,417.0,E,2.0,2021-11-08 16:47:07.967,2021-11-08,2021-11-05 00:00:00,2021-11-23,,6943.950000000001,0.0,0
7199,F36615,466.0,E,1.0,2021-11-09 07:52:36.580,2021-11-09,2021-10-29 00:00:00,2022-01-08,,9271.5,0.0,0
7209,F36625,644.0,E,1.0,2021-11-09 15:24:54.977,2021-11-09,2021-11-11 00:00:00,2022-01-08,,77959.2,0.0,0
7212,F36628,1955.0,E,2.0,2021-11-10 08:55:55.073,2021-11-10,2021-11-08 00:00:00,2021-11-10,,293.0,0.0,0
7220,F36636,757.0,E,2.0,2021-11-10 16:43:15.100,2021-11-10,2021-11-10 00:00:00,2021-11-10,,165.0,0.0,0
7226,F36642,1207.0,E,2.0,2021-11-11 13:56:51.117,2021-11-11,2021-11-12 00:00:00,2021-11-26,,5618.910000000001,0.0,0
7246,F36662,1181.0,E,2.0,2021-11-12 11:32:24.790,2021-11-12,2021-11-12 00:00:00,2021-11-12,,320.91,0.0,0
7256,F36672,629.0,E,2.0,2021-11-12 15:56:14.653,2021-11-12,2021-11-12 00:00:00,2021-11-12,,100.04000000000002,0.0,0
7266,F36682,1284.0,E,2.0,2021-11-17 15:19:54.130,2021-11-17,2021-11-17 00:00:00,2021-12-17,,1055.0,0.0,0
7274,F36690,1852.0,E,2.0,2021-11-18 10:29:53.030,2021-11-18,2021-11-17 00:00:00,2021-12-18,,6930.000000000001,0.0,0
7284,F36700,1784.0,E,2.0,2021-11-18 11:44:31.397,2021-11-18,2021-11-05 00:00:00,2021-12-03,,1248.3000000000002,0.0,0
7286,F36702,466.0,C,1.0,2021-11-18 12:08:44.457,2021-11-18,2021-11-12 00:00:00,2022-01-17,2021-11-18,42799.020000000004,0.0,0
7297,F36713,466.0,E,1.0,2021-11-19 13:30:32.320,2021-11-19,2021-11-12 00:00:00,2022-01-18,,21399.510000000002,0.0,0
7303,F36719,1016.0,C,3.0,2021-11-22 10:27:03.767,2021-11-22,2021-11-17 00:00:00,2021-12-22,2021-11-25,7500.017000000001,0.0,0
7307,F36723,394.0,E,3.0,2021-11-22 11:32:46.373,2021-11-22,2021-11-12 00:00:00,2021-11-22,,7482.320000000001,0.0,0
7320,F36736,480.0,E,2.0,2021-11-23 14:17:30.790,2021-11-23,2021-11-23 00:00:00,2021-12-23,,345.0,51.750000000000014,0
7335,F36751,455.0,E,2.0,2021-11-24 17:01:21.490,2021-11-24,2021-11-24 00:00:00,2021-11-24,,694.575,0.0,0
7344,F36760,1240.0,E,2.0,2021-11-25 12:14:41.763,2021-11-25,2021-11-08 00:00:00,2021-11-25,,800.0000000000001,0.0,0
7347,F36763,238.0,E,2.0,2021-11-25 13:51:30.307,2021-11-25,2021-11-25 00:00:00,2021-11-25,,347.2875,0.0,0
7349,F36765,1016.0,E,3.0,2021-11-25 14:59:05.803,2021-11-25,2021-11-17 00:00:00,2021-12-25,,7500.017000000001,0.0,0
7350,F36766,1339.0,E,2.0,2021-11-25 15:12:11.983,2021-11-25,2021-11-26 00:00:00,2021-12-25,,7132.200000000001,0.0,0
7358,F36774,238.0,E,2.0,2021-11-26 12:47:11.267,2021-11-26,2021-11-26 00:00:00,2021-11-26,,694.575,0.0,0
7367,F36783,1586.0,E,2.0,2021-11-29 09:51:34.337,2021-11-29,2021-11-29 00:00:00,2021-11-29,,1714.8,0.0,0
7380,F36796,537.0,E,3.0,2021-11-30 10:36:01.640,2021-11-30,2021-11-29 00:00:00,2021-12-30,,4040.4000000000005,0.0,0
7383,F36799,537.0,E,3.0,2021-11-30 10:51:22.233,2021-11-30,2021-11-24 00:00:00,2021-12-30,,2460.5889,0.0,0
7410,F36826,1401.0,E,3.0,2021-11-30 17:42:35.553,2021-11-30,2021-12-02 00:00:00,2021-11-30,,600.8000000000001,0.0,0
7412,F36828,238.0,E,2.0,2021-12-02 11:24:34.747,2021-12-02,2021-12-02 00:00:00,2021-12-02,,1674.42,0.0,0
7414,F36830,238.0,E,2.0,2021-12-02 11:54:46.513,2021-12-02,2021-12-02 00:00:00,2021-12-02,,1674.42,0.0,0
7437,F36853,1289.0,E,3.0,2021-12-03 09:43:18.397,2021-12-03,2021-12-03 00:00:00,2022-01-02,,6306.000000000001,0.0,0
7438,F36854,1289.0,E,3.0,2021-12-03 09:46:04.493,2021-12-03,2021-12-01 00:00:00,2022-01-02,,12612.000000000002,0.0,0
7444,F36860,1955.0,E,2.0,2021-12-03 13:09:44.393,2021-12-03,2021-12-03 00:00:00,2021-12-03,,420.00000000000006,0.0,0
7458,F36874,941.0,E,1.0,2021-12-06 14:21:34.313,2021-12-06,2021-12-06 00:00:00,2022-01-05,,16594.000000000004,0.0,0
7460,F36876,1965.0,E,2.0,2021-12-07 09:46:15.897,2021-12-07,2021-11-18 00:00:00,2022-01-06,,10745.9,1611.89,0
7462,F36878,193.0,E,2.0,2021-12-07 10:46:14.640,2021-12-07,2021-11-26 00:00:00,2021-12-07,,637.5006000000001,0.0,0
7464,F36880,806.0,E,2.0,2021-12-07 11:58:00.930,2021-12-07,2021-12-07 00:00:00,2021-12-22,,392.00000000000006,0.0,0
7471,F36887,193.0,E,2.0,2021-12-08 10:34:20.763,2021-12-08,2021-11-26 00:00:00,2021-12-08,,1577.9874,0.0,0
7479,F36895,466.0,E,1.0,2021-12-09 11:14:00.073,2021-12-09,2021-12-08 00:00:00,2022-02-07,,4928.4,0.0,0
7481,F36897,480.0,E,2.0,2021-12-09 13:13:23.120,2021-12-09,2021-12-09 00:00:00,2022-01-08,,300.0,45.0,0
7483,F36899,644.0,E,1.0,2021-12-09 14:26:10.667,2021-12-09,2021-12-09 00:00:00,2022-02-07,,79795.20000000001,0.0,0
7486,F36902,1586.0,E,2.0,2021-12-09 16:17:45.277,2021-12-09,2021-12-09 00:00:00,2021-12-09,,1714.8,0.0,0
7510,F36926,417.0,E,3.0,2021-12-15 10:12:01.083,2021-12-15,2021-12-15 00:00:00,2021-12-30,,4460.0,0.0,0
7533,F36949,1429.0,E,1.0,2021-12-17 11:03:35.467,2021-12-17,2021-12-14 00:00:00,2022-02-15,,23625.000000000004,0.0,0
7543,F36959,237.0,E,2.0,2021-12-20 13:09:20.883,2021-12-20,2021-10-18 00:00:00,2021-12-20,,886.0000000000001,0.0,0
7559,F36975,1600.0,E,6.0,2021-12-22 10:39:28.307,2021-12-22,2021-12-06 00:00:00,2021-12-22,,23324.0,0.0,0
7561,F36977,1965.0,C,3.0,2021-12-22 11:31:06.180,2021-12-22,2021-12-22 00:00:00,2022-01-21,2021-12-22,5150.0,772.5,0
7562,F36978,1965.0,E,3.0,2021-12-22 11:42:44.863,2021-12-22,2021-12-22 00:00:00,2022-01-21,,4346.0,651.9,0
7575,F36991,466.0,E,1.0,2021-12-22 16:52:15.287,2021-12-22,2021-12-22 00:00:00,2022-02-20,,4928.4,0.0,0
7594,F37010,466.0,E,1.0,2021-12-23 17:41:14.963,2021-12-23,2021-12-22 00:00:00,2022-02-21,,7010.5,0.0,0
7595,F37011,466.0,E,1.0,2021-12-23 17:43:38.717,2021-12-23,2021-12-23 00:00:00,2022-02-21,,9000.0,0.0,0
7603,F37019,806.0,E,2.0,2021-12-24 10:21:48.393,2021-12-24,2021-12-24 00:00:00,2022-01-08,,4343.0,0.0,0
7642,F37058,537.0,E,3.0,2022-01-05 17:41:30.273,2022-01-05,2021-08-06 00:00:00,2022-02-04,,481.25,0.0,0
7651,F37067,1289.0,E,3.0,2022-01-07 09:24:40.013,2022-01-07,2021-12-23 00:00:00,2022-02-06,,2815.59,0.0,0
7656,F37072,960.0,E,3.0,2022-01-07 12:02:47.213,2022-01-07,2022-01-07 00:00:00,2022-01-22,,1350.0,0.0,0
7662,F37078,644.0,E,1.0,2022-01-07 15:56:42.897,2022-01-07,2022-01-08 00:00:00,2022-03-08,,38979.600000000006,0.0,0
7663,F37079,125.0,E,3.0,2022-01-07 17:29:58.717,2022-01-07,2022-01-07 00:00:00,2022-01-07,,422.0,0.0,0
7669,F37085,1965.0,E,2.0,2022-01-10 15:44:28.160,2022-01-10,2022-01-10 00:00:00,2022-02-09,,4786.09,717.91,0
7670,F37086,644.0,E,1.0,2022-01-10 16:02:00.500,2022-01-10,2022-01-08 00:00:00,2022-03-11,,38979.600000000006,0.0,0
7683,F37099,537.0,E,3.0,2022-01-12 09:36:53.343,2022-01-12,2022-01-06 00:00:00,2022-02-11,,25554.243000000002,0.0,0
7684,F37100,1289.0,E,3.0,2022-01-12 09:45:18.097,2022-01-12,2022-01-11 00:00:00,2022-02-11,,938.5300000000001,0.0,0
7686,F37102,466.0,E,1.0,2022-01-12 10:18:08.993,2022-01-12,2021-12-24 00:00:00,2022-03-13,,38160.0,0.0,0
7689,F37105,1266.0,E,3.0,2022-01-12 11:49:03.053,2022-01-12,2022-01-12 00:00:00,2022-02-26,,5050.8,0.0,0
7699,F37115,1429.0,E,1.0,2022-01-14 11:42:12.060,2022-01-14,2022-01-14 00:00:00,2022-03-15,,9450.0,0.0,0
7701,F37117,806.0,E,3.0,2022-01-14 13:07:00.067,2022-01-14,2022-01-07 00:00:00,2022-01-29,,4343.0,0.0,0
7725,F37141,238.0,E,3.0,2022-01-19 11:38:37.430,2022-01-19,2022-01-10 00:00:00,2022-01-19,,1116.28,0.0,0
7726,F37142,238.0,E,3.0,2022-01-19 11:40:38.943,2022-01-19,2022-01-10 00:00:00,2022-01-19,,1116.2800000000002,0.0,0
7731,F37147,1053.0,E,1.0,2022-01-19 15:12:26.383,2022-01-19,2022-01-17 00:00:00,2022-04-19,,17420.0,0.0,0
7794,F37210,421.0,E,2.0,2022-01-27 13:24:49.520,2022-01-27,2022-01-27 00:00:00,2022-02-11,,102.5,0.0,0
7810,F37226,253.0,E,3.0,2022-01-31 11:31:00.163,2022-01-31,2022-01-27 00:00:00,2022-03-17,,5251.0,0.0,0
7811,F37227,466.0,E,1.0,2022-01-31 11:40:48.357,2022-01-31,2022-01-20 00:00:00,2022-04-01,,3650.0,0.0,0
7812,F37228,466.0,E,1.0,2022-01-31 11:47:23.887,2022-01-31,2022-01-20 00:00:00,2022-04-01,,3650.0000000000005,0.0,0
7814,F37230,466.0,E,1.0,2022-01-31 12:07:52.857,2022-01-31,2022-01-20 00:00:00,2022-04-01,,4928.4,0.0,0
7815,F37231,466.0,E,1.0,2022-01-31 12:10:53.460,2022-01-31,2022-01-20 00:00:00,2022-04-01,,4137.0,0.0,0
7818,F37234,361.0,E,2.0,2022-01-31 12:54:38.943,2022-01-31,2022-01-31 00:00:00,2022-01-31,,480.00000000000006,0.0,0
7846,F37262,1784.0,E,2.0,2022-02-02 12:30:58.777,2022-02-02,2022-01-26 00:00:00,2022-02-17,,871.5000000000001,0.0,0
7847,F37263,484.0,E,2.0,2022-02-02 14:30:09.127,2022-02-02,2022-01-27 00:00:00,2022-02-17,,6112.28,0.0,0
7854,F37270,1016.0,E,3.0,2022-02-02 17:50:18.407,2022-02-02,2022-02-01 00:00:00,2022-03-04,,2200.0,0.0,0
7860,F37276,453.0,E,2.0,2022-02-03 13:00:11.263,2022-02-03,2022-02-02 00:00:00,2022-02-18,,2965.4800000000005,0.0,0
7864,F37280,361.0,C,2.0,2022-02-03 16:09:35.970,2022-02-03,2022-01-21 00:00:00,2022-02-03,2022-02-17,2483.25,0.0,0
7866,F37282,1965.0,E,2.0,2022-02-04 10:42:20.303,2022-02-04,2022-01-28 00:00:00,2022-03-06,,16118.850000000002,2417.83,0
7867,F37283,1965.0,E,2.0,2022-02-04 10:46:08.763,2022-02-04,2022-02-04 00:00:00,2022-03-06,,1581.0000000000002,237.15000000000003,0
7868,F37284,1965.0,E,2.0,2022-02-04 10:51:02.233,2022-02-04,2022-02-04 00:00:00,2022-03-06,,5497.0,824.5500000000001,0
7882,F37298,1453.0,E,1.0,2022-02-08 10:00:53.577,2022-02-08,2022-02-08 00:00:00,2022-03-10,,868.75,0.0,0
7892,F37308,1429.0,E,1.0,2022-02-09 08:25:06.353,2022-02-09,2022-02-08 00:00:00,2022-04-10,,9450.0,0.0,0
7893,F37309,1965.0,C,2.0,2022-02-09 09:34:09.127,2022-02-09,2022-02-08 00:00:00,2022-03-11,2022-02-09,6625.5,993.83,0
7901,F37317,1965.0,E,2.0,2022-02-09 14:57:12.430,2022-02-09,2022-02-08 00:00:00,2022-03-11,,6625.5,993.83,0
7903,F37319,161.0,E,1.0,2022-02-09 17:03:02.463,2022-02-09,2022-02-09 00:00:00,2022-03-11,,1054.0,0.0,0
7904,F37320,1339.0,E,1.0,2022-02-09 17:06:33.167,2022-02-09,2022-02-07 00:00:00,2022-03-11,,9596.04,0.0,0
7907,F37323,417.0,E,2.0,2022-02-09 17:48:00.970,2022-02-09,2022-01-28 00:00:00,2022-02-24,,6252.32,0.0,0
7914,F37330,125.0,E,2.0,2022-02-10 12:40:21.583,2022-02-10,2022-02-10 00:00:00,2022-02-10,,2033.35511,0.0,0
7935,F37351,357.0,E,2.0,2022-02-11 16:29:29.470,2022-02-11,2022-02-03 00:00:00,2022-02-26,,10150.0,0.0,0
7939,F37355,1289.0,E,1.0,2022-02-14 10:33:46.410,2022-02-14,2022-02-04 00:00:00,2022-03-16,,5973.0,0.0,0
7960,F37376,1401.0,E,3.0,2022-02-16 09:49:08.737,2022-02-16,2022-02-09 00:00:00,2022-02-16,,3000.0000000000005,0.0,0
7962,F37378,253.0,E,3.0,2022-02-16 10:19:41.477,2022-02-16,2022-02-16 00:00:00,2022-04-02,,5251.0,0.0,0
7967,F37383,1831.0,E,2.0,2022-02-16 14:11:40.933,2022-02-16,2022-02-03 00:00:00,2022-04-02,,1881.7,0.0,0
7972,F37388,856.0,E,2.0,2022-02-17 10:08:58.227,2022-02-17,2022-02-10 00:00:00,2022-02-17,,1451.182,0.0,0
7974,F37390,1130.0,E,2.0,2022-02-17 10:55:53.777,2022-02-17,2022-02-17 00:00:00,2022-02-25,,587.0,0.0,0
7976,F37392,361.0,E,2.0,2022-02-17 11:17:31.440,2022-02-17,2022-02-17 00:00:00,2022-02-17,,1241.6229,0.0,0
7977,F37393,361.0,E,2.0,2022-02-17 11:20:27.173,2022-02-17,2022-02-17 00:00:00,2022-02-17,,1241.6229,0.0,0
7978,F37394,1784.0,E,2.0,2022-02-17 11:29:47.130,2022-02-17,2022-02-11 00:00:00,2022-03-04,,1136.5300000000002,0.0,0
7981,F37397,455.0,E,2.0,2022-02-17 13:59:56.427,2022-02-17,2022-02-15 00:00:00,2022-02-17,,3406.54,0.0,0
7992,F37408,537.0,E,3.0,2022-02-18 11:12:06.127,2022-02-18,2022-02-18 00:00:00,2022-03-20,,25554.203400000002,0.0,0
8002,F37418,644.0,E,1.0,2022-02-18 15:19:00.963,2022-02-18,2022-02-12 00:00:00,2022-04-19,,12750.0,0.0,0
8007,F37423,1284.0,E,2.0,2022-02-21 09:01:42.363,2022-02-21,2022-02-21 00:00:00,2022-03-23,,1645.0,0.0,0
8008,F37424,1284.0,E,2.0,2022-02-21 11:35:44.447,2022-02-21,2022-02-21 00:00:00,2022-03-23,,120.00000000000001,0.0,0
8042,F37458,322.0,E,2.0,2022-02-24 12:11:56.970,2022-02-24,2022-02-23 00:00:00,2022-03-11,,9600.0,0.0,0
8048,F37464,253.0,E,3.0,2022-02-24 14:58:20.623,2022-02-24,2022-02-25 00:00:00,2022-04-10,,18630.0,0.0,0
8063,F37479,1671.0,E,6.0,2022-02-25 14:47:04.400,2022-02-25,2022-02-21 00:00:00,2022-02-25,,935.34,0.0,0
8078,F37494,1943.0,C,2.0,2022-02-28 11:34:00.367,2022-02-28,2022-02-28 00:00:00,2022-02-28,2022-02-28,89.68,0.0,0
8081,F37497,1943.0,C,2.0,2022-02-28 12:05:42.377,2022-02-28,2022-02-28 00:00:00,2022-02-28,2022-02-28,89.68,0.0,0
8088,F37504,200.0,E,3.0,2022-02-28 13:11:06.277,2022-02-28,2022-02-08 00:00:00,2022-02-28,,1002.7500000000001,0.0,0
8089,F37505,692.0,E,2.0,2022-02-28 13:19:12.120,2022-02-28,2022-02-04 00:00:00,2022-02-28,,2300.0,0.0,0
8090,F37506,1757.0,E,2.0,2022-02-28 13:23:45.440,2022-02-28,2022-02-28 00:00:00,2022-02-28,,2586.21,0.0,0
8115,F37531,253.0,E,3.0,2022-03-02 12:11:52.797,2022-03-02,2022-03-02 00:00:00,2022-04-16,,5251.0,0.0,0
8129,F37545,1965.0,E,2.0,2022-03-04 11:19:11.773,2022-03-04,2022-02-15 00:00:00,2022-04-03,,22362.850000000002,3354.4300000000003,0
8149,F37565,632.0,E,2.0,2022-03-08 09:20:19.943,2022-03-08,2022-02-08 00:00:00,2022-03-08,,1155.6000000000001,0.0,0
8152,F37568,1943.0,E,2.0,2022-03-08 10:19:46.677,2022-03-08,2022-03-01 00:00:00,2022-03-08,,156.94,0.0,0
8172,F37588,161.0,E,1.0,2022-03-09 17:37:25.150,2022-03-09,2022-03-04 00:00:00,2022-04-08,,1500.0,0.0,0
8175,F37591,1965.0,E,2.0,2022-03-10 11:36:22.867,2022-03-10,2022-03-10 00:00:00,2022-04-09,,3060.0,459.0,0
8176,F37592,1965.0,E,2.0,2022-03-10 11:38:59.977,2022-03-10,2022-03-10 00:00:00,2022-04-09,,2680.0,402.0000000000001,0
8190,F37606,1401.0,E,3.0,2022-03-11 08:52:22.027,2022-03-11,2022-03-11 00:00:00,2022-03-11,,4650.5,0.0,0
8197,F37613,417.0,E,2.0,2022-03-11 13:21:56.903,2022-03-11,2022-03-11 00:00:00,2022-03-26,,4200.0,0.0,0
8198,F37614,1784.0,E,2.0,2022-03-11 14:59:58.273,2022-03-11,2022-03-11 00:00:00,2022-03-26,,1500.0000000000002,0.0,0
8210,F37626,310.0,E,2.0,2022-03-15 11:15:35.450,2022-03-15,2022-03-15 00:00:00,2022-03-15,,999.9068000000001,0.0,0
8211,F37627,357.0,E,2.0,2022-03-15 11:23:52.487,2022-03-15,2022-03-15 00:00:00,2022-03-30,,200.0,0.0,0
8219,F37635,243.0,E,2.0,2022-03-15 16:43:45.353,2022-03-15,2022-03-15 00:00:00,2022-03-15,,1141.0,0.0,0
8221,F37637,1583.0,E,3.0,2022-03-16 11:21:04.343,2022-03-16,2022-03-15 00:00:00,2022-04-15,,2700.0,0.0,0
8222,F37638,417.0,E,2.0,2022-03-16 12:06:06.357,2022-03-16,2022-03-16 00:00:00,2022-03-31,,4200.0,0.0,0
8244,F37660,537.0,E,3.0,2022-03-17 10:18:09.823,2022-03-17,2022-03-16 00:00:00,2022-04-16,,7666.263000000001,0.0,0
8247,F37663,361.0,E,2.0,2022-03-17 12:35:05.160,2022-03-17,2022-03-17 00:00:00,2022-03-17,,480.0,0.0,0
8251,F37667,200.0,E,2.0,2022-03-17 15:45:53.247,2022-03-17,2022-03-04 00:00:00,2022-03-17,,2005.5000000000002,0.0,0
8254,F37670,629.0,E,2.0,2022-03-17 17:04:17.600,2022-03-17,2022-03-17 00:00:00,2022-03-17,,1064.4,0.0,0
8284,F37700,1240.0,E,2.0,2022-03-23 10:55:17.147,2022-03-23,2022-03-23 00:00:00,2022-03-23,,2650.8,0.0,0
8285,F37701,1459.0,E,2.0,2022-03-23 11:22:59.380,2022-03-23,2022-03-18 00:00:00,2022-04-22,,14175.000000000002,0.0,0
8288,F37704,692.0,E,2.0,2022-03-23 12:02:47.237,2022-03-23,2022-02-25 00:00:00,2022-03-23,,2300.0,0.0,0
8289,F37705,169.0,E,2.0,2022-03-23 12:30:17.127,2022-03-23,2022-03-23 00:00:00,2022-03-23,,166.091,0.0,0
8324,F37740,161.0,E,1.0,2022-03-28 11:12:11.400,2022-03-28,2022-03-23 00:00:00,2022-04-27,,3700.0000000000005,0.0,0
8327,F37743,644.0,E,1.0,2022-03-28 11:42:06.530,2022-03-28,2022-03-29 00:00:00,2022-05-27,,2754.0,0.0,0
8330,F37746,1757.0,E,2.0,2022-03-28 13:20:20.397,2022-03-28,2022-03-14 00:00:00,2022-03-28,,6253.5,0.0,0
8339,F37755,1089.0,E,2.0,2022-03-29 14:02:19.347,2022-03-29,2022-03-24 00:00:00,2022-03-29,,527.59,0.0,0
8361,F37777,644.0,E,1.0,2022-03-31 09:06:17.047,2022-03-31,2022-03-31 00:00:00,2022-05-30,,77959.20000000001,0.0,0
8362,F37778,1429.0,E,1.0,2022-03-31 09:10:04.600,2022-03-31,2022-03-31 00:00:00,2022-05-30,,23625.000000000004,0.0,0
8372,F37788,806.0,E,2.0,2022-03-31 10:36:05.883,2022-03-31,2022-03-30 00:00:00,2022-04-15,,6006.000000000001,0.0,0
8397,F37813,310.0,E,2.0,2022-03-31 17:04:21.100,2022-03-31,2022-04-05 00:00:00,2022-03-31,,4956.7300000000005,0.0,0
8406,F37822,1784.0,E,2.0,2022-04-04 09:22:32.897,2022-04-04,2022-04-04 00:00:00,2022-04-19,,435.0,0.0,0
8409,F37825,1284.0,E,2.0,2022-04-04 14:17:15.823,2022-04-04,2022-04-04 00:00:00,2022-05-04,,1129.5000000000002,0.0,0
8427,F37843,1289.0,E,3.0,2022-04-06 10:05:15.277,2022-04-06,2022-03-30 00:00:00,2022-05-06,,3754.1200000000003,0.0,0
8431,F37847,359.0,E,2.0,2022-04-06 14:18:24.717,2022-04-06,2022-04-06 00:00:00,2022-04-21,,377.9200000000001,0.0,0
8432,F37848,1965.0,E,2.0,2022-04-06 14:28:46.803,2022-04-06,2022-04-06 00:00:00,2022-05-06,,1200.0,180.00000000000003,0
8433,F37849,1965.0,E,2.0,2022-04-06 14:32:25.603,2022-04-06,2022-04-06 00:00:00,2022-05-06,,640.2090000000001,96.03,0
8436,F37852,1284.0,E,2.0,2022-04-07 09:30:02.613,2022-04-07,2022-03-30 00:00:00,2022-05-07,,5005.6,0.0,0
8440,F37856,1429.0,E,1.0,2022-04-07 11:24:07.847,2022-04-07,2022-04-05 00:00:00,2022-06-06,,18900.0,0.0,0
8444,F37860,1016.0,E,3.0,2022-04-07 12:19:31.523,2022-04-07,2022-04-07 00:00:00,2022-05-07,,4400.0,0.0,0
8468,F37884,1583.0,E,3.0,2022-04-11 16:45:42.983,2022-04-11,2022-04-11 00:00:00,2022-05-11,,2700.0,0.0,0
8494,F37910,243.0,E,2.0,2022-04-13 16:54:18.293,2022-04-13,2022-04-12 00:00:00,2022-04-13,,3021.0,0.0,0
8521,F37937,253.0,E,3.0,2022-04-20 16:15:58.873,2022-04-20,2022-04-20 00:00:00,2022-06-04,,5251.0,0.0,0
8525,F37941,632.0,E,2.0,2022-04-21 11:38:35.393,2022-04-21,2022-04-07 00:00:00,2022-04-21,,1224.0,0.0,0
8565,F37981,1284.0,E,2.0,2022-04-26 10:17:12.197,2022-04-26,2022-04-27 00:00:00,2022-05-26,,24100.0,0.0,0
8596,F38012,1784.0,E,2.0,2022-04-28 10:09:25.150,2022-04-28,2022-04-25 00:00:00,2022-05-13,,3837.4,0.0,0
8602,F38018,537.0,E,1.0,2022-04-28 14:29:08.367,2022-04-28,2022-04-28 00:00:00,2022-05-28,,25554.1968,0.0,0
8606,F38022,1130.0,E,2.0,2022-04-29 09:00:43.763,2022-04-29,2022-04-29 00:00:00,2022-05-07,,659.48,0.0,0
8624,F38040,125.0,E,2.0,2022-04-29 16:04:02.250,2022-04-29,2022-04-29 00:00:00,2022-04-29,,600.0,0.0,0
8625,F38041,125.0,E,2.0,2022-04-29 16:13:34.863,2022-04-29,2022-04-29 00:00:00,2022-04-29,,290.67240000000004,0.0,0
8632,F38048,421.0,E,2.0,2022-04-29 17:44:00.127,2022-04-29,2022-05-04 00:00:00,2022-05-14,,3395.0000000000005,0.0,0
8658,F38074,1053.0,E,1.0,2022-05-04 12:23:19.117,2022-05-04,2022-04-29 00:00:00,2022-08-02,,11581.880000000001,0.0,0
8663,F38079,377.0,E,2.0,2022-05-04 14:07:56.607,2022-05-04,2022-05-04 00:00:00,2022-05-19,,5110.8486,0.0,0
8669,F38085,1053.0,E,1.0,2022-05-05 07:35:57.283,2022-05-05,2022-04-29 00:00:00,2022-08-03,,13065.0,0.0,0
8676,F38092,1757.0,E,2.0,2022-05-05 13:48:25.907,2022-05-05,2022-04-26 00:00:00,2022-05-05,,1067.3000000000002,0.0,0
8682,F38098,1982.0,C,2.0,2022-05-06 10:55:53.770,2022-05-06,2022-04-28 00:00:00,2022-05-06,2022-05-06,1350.0,0.0,0
8684,F38100,1982.0,E,2.0,2022-05-06 11:11:44.367,2022-05-06,2022-04-28 00:00:00,2022-05-06,,1350.0,0.0,0
8699,F38115,1453.0,E,1.0,2022-05-09 16:09:17.317,2022-05-09,2022-05-10 00:00:00,2022-06-08,,8700.0,0.0,0
8712,F38128,480.0,E,2.0,2022-05-11 10:25:17.807,2022-05-11,2022-05-11 00:00:00,2022-06-10,,48.05,7.21,0
8730,F38146,161.0,E,1.0,2022-05-12 11:46:27.590,2022-05-12,2022-05-05 00:00:00,2022-06-11,,315.57250000000005,0.0,0
8731,F38147,1016.0,E,1.0,2022-05-12 11:53:38.877,2022-05-12,2022-05-03 00:00:00,2022-06-11,,1500.0000000000002,0.0,0
8761,F38177,466.0,E,1.0,2022-05-17 17:03:48.737,2022-05-17,2022-05-16 00:00:00,2022-05-17,,2068.5,0.0,0
8762,F38178,466.0,E,1.0,2022-05-17 17:06:02.237,2022-05-17,2022-05-16 00:00:00,2022-07-16,,2068.5,0.0,0
8763,F38179,466.0,E,1.0,2022-05-17 17:07:27.293,2022-05-17,2022-05-16 00:00:00,2022-07-16,,4928.400000000001,0.0,0
8764,F38180,466.0,E,1.0,2022-05-17 17:08:58.680,2022-05-17,2022-05-16 00:00:00,2022-07-16,,4928.400000000001,0.0,0
8774,F38190,1784.0,E,2.0,2022-05-19 09:53:22.370,2022-05-19,2022-05-19 00:00:00,2022-06-03,,462.0,0.0,0
8775,F38191,1130.0,E,2.0,2022-05-19 12:17:50.970,2022-05-19,2022-05-18 00:00:00,2022-05-27,,564.1,0.0,0
8786,F38202,1130.0,E,2.0,2022-05-20 11:52:45.220,2022-05-20,2022-05-20 00:00:00,2022-05-28,,394.88000000000005,0.0,0
8787,F38203,466.0,E,1.0,2022-05-20 11:59:07.693,2022-05-20,2022-05-16 00:00:00,2022-07-19,,3650.0000000000005,0.0,0
8788,F38204,1266.0,E,1.0,2022-05-20 14:35:15.463,2022-05-20,2022-05-17 00:00:00,2022-07-04,,9064.0,0.0,0
8789,F38205,1289.0,E,1.0,2022-05-20 14:39:49.827,2022-05-20,2022-05-17 00:00:00,2022-06-19,,1877.06,0.0,0
8801,F38217,150.0,E,2.0,2022-05-23 16:15:05.690,2022-05-23,2022-05-20 00:00:00,2022-05-23,,6528.000000000001,0.0,0
8806,F38222,480.0,E,2.0,2022-05-24 10:03:01.387,2022-05-24,2022-05-24 00:00:00,2022-06-23,,300.0,45.000000000000014,0
8843,F38259,1111.0,E,2.0,2022-05-30 12:34:21.283,2022-05-30,2022-05-30 00:00:00,2022-06-14,,189.66,0.0,0
8851,F38267,1130.0,E,2.0,2022-05-31 10:01:10.360,2022-05-31,2022-05-31 00:00:00,2022-06-08,,517.2413,0.0,0
8861,F38277,466.0,E,1.0,2022-05-31 16:28:12.013,2022-05-31,2022-05-27 00:00:00,2022-07-30,,5880.0,0.0,0
